null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier,sub_wave
null,Normal,35,14,AssasineZombie,3,SCATTER,40.5,40.5,2
null,Normal,35,14,AdvKnifePotionZombie,1,SCATTER,40.5,40.5,1
null,Normal,35,14,AdvKnifePotionZombie,2,SCATTER,40.5,40.5,2
null,Normal,35,15,BasketZombie,3,SCATTER,43.3,43.3,1
null,Normal,35,15,BasketZombie,4,SCATTER,43.3,43.3,2
null,Normal,35,15,NeighborZombie,3,SCATTER,43.3,43.3,1
null,Normal,35,15,NeighborZombie,4,SCATTER,43.3,43.3,2
null,Normal,35,15,AssasineZombie,2,SCATTER,43.3,43.3,1
null,Normal,35,15,AssasineZombie,3,SCATTER,43.3,43.3,2
null,Normal,35,15,AdvKnifePotionZombie,1,SCATTER,43.3,43.3,1
null,Normal,35,15,AdvKnifePotionZombie,2,SCATTER,43.3,43.3,2
null,Normal,35,15,HighArmoredBossZombie,1,LINE_LEFT,43.3,43.3,2
null,Normal,35,16,BasketZombie,3,SCATTER,46.11,46.11,1
null,Normal,35,16,BasketZombie,5,SCATTER,46.11,46.11,2
null,Normal,35,16,NeighborZombie,3,SCATTER,46.11,46.11,1
null,Normal,35,16,NeighborZombie,5,SCATTER,46.11,46.11,2
null,Normal,35,16,AssasineZombie,2,SCATTER,46.11,46.11,1
null,Normal,35,16,AssasineZombie,4,SCATTER,46.11,46.11,2
null,Normal,35,16,AdvKnifePotionZombie,2,SCATTER,46.11,46.11,1
null,Normal,35,16,AdvKnifePotionZombie,2,SCATTER,46.11,46.11,2
null,Normal,35,17,BasketZombie,3,SCATTER,48.91,48.91,1
null,Normal,35,17,BasketZombie,5,SCATTER,48.91,48.91,2
null,Normal,35,17,NeighborZombie,3,SCATTER,48.91,48.91,1
null,Normal,35,17,NeighborZombie,5,SCATTER,48.91,48.91,2
null,Normal,35,17,AssasineZombie,2,SCATTER,48.91,48.91,1
null,Normal,35,17,AssasineZombie,4,SCATTER,48.91,48.91,2
null,Normal,35,17,AdvKnifePotionZombie,2,SCATTER,48.91,48.91,1
null,Normal,35,17,AdvKnifePotionZombie,2,SCATTER,48.91,48.91,2
null,Normal,35,18,BasketZombie,3,SCATTER,51.71,51.71,1
null,Normal,35,18,BasketZombie,5,SCATTER,51.71,51.71,2
null,Normal,35,18,NeighborZombie,3,SCATTER,51.71,51.71,1
null,Normal,35,18,NeighborZombie,5,SCATTER,51.71,51.71,2
null,Normal,35,18,AssasineZombie,2,SCATTER,51.71,51.71,1
null,Normal,35,18,AssasineZombie,4,SCATTER,51.71,51.71,2
null,Normal,35,18,AdvKnifePotionZombie,2,SCATTER,51.71,51.71,1
null,Normal,35,18,AdvKnifePotionZombie,2,SCATTER,51.71,51.71,2
null,Normal,35,19,BasketZombie,4,SCATTER,54.52,54.52,1
null,Normal,35,19,BasketZombie,5,SCATTER,54.52,54.52,2
null,Normal,35,19,NeighborZombie,4,SCATTER,54.52,54.52,1
null,Normal,35,19,NeighborZombie,5,SCATTER,54.52,54.52,2
null,Normal,35,19,AssasineZombie,3,SCATTER,54.52,54.52,1
null,Normal,35,19,AssasineZombie,4,SCATTER,54.52,54.52,2
null,Normal,35,19,AdvKnifePotionZombie,2,SCATTER,54.52,54.52,1
null,Normal,35,19,AdvKnifePotionZombie,3,SCATTER,54.52,54.52,2
null,Normal,35,20,BasketZombie,4,SCATTER,57.32,57.32,1
null,Normal,35,20,BasketZombie,5,SCATTER,57.32,57.32,2
null,Normal,35,20,NeighborZombie,4,SCATTER,57.32,57.32,1
null,Normal,35,20,NeighborZombie,5,SCATTER,57.32,57.32,2
null,Normal,35,20,AssasineZombie,3,SCATTER,57.32,57.32,1
null,Normal,35,20,AssasineZombie,4,SCATTER,57.32,57.32,2
null,Normal,35,20,AdvKnifePotionZombie,2,SCATTER,57.32,57.32,1
null,Normal,35,20,AdvKnifePotionZombie,3,SCATTER,57.32,57.32,2
null,Normal,35,20,AdvandMagBossZombie,1,LINE_LEFT,57.32,57.32,2
null,Normal,36,1,ZombieMan,2,SCATTER,4.15,4.15,1
null,Normal,36,1,ZombieMan,3,SCATTER,4.15,4.15,2
null,Normal,36,1,BasketZombie,1,SCATTER,4.15,4.15,1
null,Normal,36,1,BasketZombie,1,SCATTER,4.15,4.15,2
null,Normal,36,1,NeighborZombie,1,SCATTER,4.15,4.15,1
null,Normal,36,1,NeighborZombie,1,SCATTER,4.15,4.15,2
null,Normal,36,2,ZombieMan,2,SCATTER,7.08,7.08,1
null,Normal,36,2,ZombieMan,4,SCATTER,7.08,7.08,2
null,Normal,36,2,BasketZombie,1,SCATTER,7.08,7.08,1
null,Normal,36,2,BasketZombie,1,SCATTER,7.08,7.08,2
null,Normal,36,2,NeighborZombie,1,SCATTER,7.08,7.08,1
null,Normal,36,2,NeighborZombie,1,SCATTER,7.08,7.08,2
null,Normal,36,3,ZombieMan,3,SCATTER,10.01,10.01,1
null,Normal,36,3,ZombieMan,5,SCATTER,10.01,10.01,2
null,Normal,36,3,BasketZombie,1,SCATTER,10.01,10.01,1
null,Normal,36,3,BasketZombie,1,SCATTER,10.01,10.01,2
null,Normal,36,3,NeighborZombie,1,SCATTER,10.01,10.01,1
null,Normal,36,3,NeighborZombie,1,SCATTER,10.01,10.01,2
null,Normal,36,4,ZombieMan,2,SCATTER,12.95,12.95,1
null,Normal,36,4,ZombieMan,3,SCATTER,12.95,12.95,2
null,Normal,36,4,BasketZombie,1,SCATTER,12.95,12.95,1
null,Normal,36,4,BasketZombie,2,SCATTER,12.95,12.95,2
null,Normal,36,4,NeighborZombie,1,SCATTER,12.95,12.95,1
null,Normal,36,4,NeighborZombie,2,SCATTER,12.95,12.95,2
null,Normal,36,5,BasketZombie,1,SCATTER,15.88,15.88,1
null,Normal,36,5,BasketZombie,2,SCATTER,15.88,15.88,2
null,Normal,36,5,NeighborZombie,1,SCATTER,15.88,15.88,1
null,Normal,36,5,NeighborZombie,2,SCATTER,15.88,15.88,2
null,Normal,36,5,AdvKnifeZombie,1,SCATTER,15.88,15.88,1
null,Normal,36,5,AdvKnifeZombie,1,SCATTER,15.88,15.88,2
null,Normal,36,5,ZombieBoss,1,LINE_LEFT,15.88,15.88,2
null,Normal,36,6,BasketZombie,2,SCATTER,18.81,18.81,1
null,Normal,36,6,BasketZombie,2,SCATTER,18.81,18.81,2
null,Normal,36,6,NeighborZombie,2,SCATTER,18.81,18.81,1
null,Normal,36,6,NeighborZombie,2,SCATTER,18.81,18.81,2
null,Normal,36,6,AdvKnifeZombie,1,SCATTER,18.81,18.81,1
null,Normal,36,6,AdvKnifeZombie,1,SCATTER,18.81,18.81,2
null,Normal,36,7,BasketZombie,2,SCATTER,21.74,21.74,1
null,Normal,36,7,BasketZombie,2,SCATTER,21.74,21.74,2
null,Normal,36,7,NeighborZombie,2,SCATTER,21.74,21.74,1
null,Normal,36,7,NeighborZombie,2,SCATTER,21.74,21.74,2
null,Normal,36,7,AdvKnifeZombie,1,SCATTER,21.74,21.74,1
null,Normal,36,7,AdvKnifeZombie,1,SCATTER,21.74,21.74,2
null,Normal,36,8,BasketZombie,2,SCATTER,24.68,24.68,1
null,Normal,36,8,BasketZombie,2,SCATTER,24.68,24.68,2
null,Normal,36,8,NeighborZombie,2,SCATTER,24.68,24.68,1
null,Normal,36,8,NeighborZombie,2,SCATTER,24.68,24.68,2
null,Normal,36,8,AdvKnifeZombie,1,SCATTER,24.68,24.68,1
null,Normal,36,8,AdvKnifeZombie,2,SCATTER,24.68,24.68,2
null,Normal,36,9,BasketZombie,2,SCATTER,27.61,27.61,1
null,Normal,36,9,BasketZombie,3,SCATTER,27.61,27.61,2
null,Normal,36,9,NeighborZombie,2,SCATTER,27.61,27.61,1
null,Normal,36,9,NeighborZombie,3,SCATTER,27.61,27.61,2
null,Normal,36,9,AdvKnifeZombie,1,SCATTER,27.61,27.61,1
null,Normal,36,9,AdvKnifeZombie,2,SCATTER,27.61,27.61,2
null,Normal,36,10,BasketZombie,2,SCATTER,30.54,30.54,1
null,Normal,36,10,BasketZombie,3,SCATTER,30.54,30.54,2
null,Normal,36,10,NeighborZombie,2,SCATTER,30.54,30.54,1
null,Normal,36,10,NeighborZombie,3,SCATTER,30.54,30.54,2
null,Normal,36,10,AdvKnifeZombie,2,SCATTER,30.54,30.54,1
null,Normal,36,10,AdvKnifeZombie,2,SCATTER,30.54,30.54,2
null,Normal,36,10,RedPunchZombie,1,SCATTER,30.54,30.54,1
null,Normal,36,10,RedPunchZombie,1,SCATTER,30.54,30.54,2
null,Normal,36,10,BatSkullZombie,1,LINE_LEFT,30.54,30.54,2
null,Normal,36,11,BasketZombie,2,SCATTER,33.47,33.47,1
null,Normal,36,11,BasketZombie,4,SCATTER,33.47,33.47,2
null,Normal,36,11,NeighborZombie,2,SCATTER,33.47,33.47,1
null,Normal,36,11,NeighborZombie,4,SCATTER,33.47,33.47,2
null,Normal,36,11,AdvKnifeZombie,2,SCATTER,33.47,33.47,1
null,Normal,36,11,AdvKnifeZombie,2,SCATTER,33.47,33.47,2
null,Normal,36,11,RedPunchZombie,1,SCATTER,33.47,33.47,1
null,Normal,36,11,RedPunchZombie,1,SCATTER,33.47,33.47,2
null,Normal,36,12,BasketZombie,2,SCATTER,36.4,36.4,1
null,Normal,36,12,BasketZombie,4,SCATTER,36.4,36.4,2
null,Normal,36,12,NeighborZombie,2,SCATTER,36.4,36.4,1
null,Normal,36,12,NeighborZombie,4,SCATTER,36.4,36.4,2
null,Normal,36,12,AdvKnifeZombie,2,SCATTER,36.4,36.4,1
null,Normal,36,12,AdvKnifeZombie,2,SCATTER,36.4,36.4,2
null,Normal,36,12,RedPunchZombie,1,SCATTER,36.4,36.4,1
null,Normal,36,12,RedPunchZombie,1,SCATTER,36.4,36.4,2
null,Normal,36,13,BasketZombie,2,SCATTER,39.34,39.34,1
null,Normal,36,13,BasketZombie,4,SCATTER,39.34,39.34,2
null,Normal,36,13,NeighborZombie,2,SCATTER,39.34,39.34,1
null,Normal,36,13,NeighborZombie,4,SCATTER,39.34,39.34,2
null,Normal,36,13,AdvKnifeZombie,2,SCATTER,39.34,39.34,1
null,Normal,36,13,AdvKnifeZombie,3,SCATTER,39.34,39.34,2
null,Normal,36,13,RedPunchZombie,1,SCATTER,39.34,39.34,1
null,Normal,36,13,RedPunchZombie,2,SCATTER,39.34,39.34,2
null,Normal,36,14,BasketZombie,3,SCATTER,42.27,42.27,1
null,Normal,36,14,BasketZombie,4,SCATTER,42.27,42.27,2
null,Normal,36,14,NeighborZombie,3,SCATTER,42.27,42.27,1
null,Normal,36,14,NeighborZombie,4,SCATTER,42.27,42.27,2
null,Normal,36,14,AdvKnifeZombie,2,SCATTER,42.27,42.27,1
null,Normal,36,14,AdvKnifeZombie,3,SCATTER,42.27,42.27,2
null,Normal,36,14,RedPunchZombie,1,SCATTER,42.27,42.27,1
null,Normal,36,14,RedPunchZombie,2,SCATTER,42.27,42.27,2
null,Normal,36,15,BasketZombie,3,SCATTER,45.2,45.2,1
null,Normal,36,15,BasketZombie,4,SCATTER,45.2,45.2,2
null,Normal,36,15,NeighborZombie,3,SCATTER,45.2,45.2,1
null,Normal,36,15,NeighborZombie,4,SCATTER,45.2,45.2,2
null,Normal,36,15,AdvKnifeZombie,2,SCATTER,45.2,45.2,1
null,Normal,36,15,AdvKnifeZombie,4,SCATTER,45.2,45.2,2
null,Normal,36,15,RedPunchZombie,2,SCATTER,45.2,45.2,1
null,Normal,36,15,RedPunchZombie,2,SCATTER,45.2,45.2,2
null,Normal,36,15,AdvBuskerZombie,1,LINE_LEFT,45.2,45.2,2
null,Normal,37,1,ZombieMan,2,SCATTER,4.25,4.25,1
null,Normal,37,1,ZombieMan,3,SCATTER,4.25,4.25,2
null,Normal,37,1,BasketZombie,1,SCATTER,4.25,4.25,1
null,Normal,37,1,BasketZombie,1,SCATTER,4.25,4.25,2
null,Normal,37,1,NeighborZombie,1,SCATTER,4.25,4.25,1
null,Normal,37,1,NeighborZombie,1,SCATTER,4.25,4.25,2
null,Normal,37,2,ZombieMan,2,SCATTER,7.26,7.26,1
null,Normal,37,2,ZombieMan,4,SCATTER,7.26,7.26,2
null,Normal,37,2,BasketZombie,1,SCATTER,7.26,7.26,1
null,Normal,37,2,BasketZombie,1,SCATTER,7.26,7.26,2
null,Normal,37,2,NeighborZombie,1,SCATTER,7.26,7.26,1
null,Normal,37,2,NeighborZombie,1,SCATTER,7.26,7.26,2
null,Normal,37,3,ZombieMan,3,SCATTER,10.27,10.27,1
null,Normal,37,3,ZombieMan,5,SCATTER,10.27,10.27,2
null,Normal,37,3,BasketZombie,1,SCATTER,10.27,10.27,1
null,Normal,37,3,BasketZombie,1,SCATTER,10.27,10.27,2
null,Normal,37,3,NeighborZombie,1,SCATTER,10.27,10.27,1
null,Normal,37,3,NeighborZombie,1,SCATTER,10.27,10.27,2
null,Normal,37,4,ZombieMan,2,SCATTER,13.28,13.28,1
null,Normal,37,4,ZombieMan,3,SCATTER,13.28,13.28,2
null,Normal,37,4,BasketZombie,1,SCATTER,13.28,13.28,1
null,Normal,37,4,BasketZombie,2,SCATTER,13.28,13.28,2
null,Normal,37,4,NeighborZombie,1,SCATTER,13.28,13.28,1
null,Normal,37,4,NeighborZombie,2,SCATTER,13.28,13.28,2
null,Normal,37,5,BasketZombie,1,SCATTER,16.29,16.29,1
null,Normal,37,5,BasketZombie,2,SCATTER,16.29,16.29,2
null,Normal,37,5,NeighborZombie,1,SCATTER,16.29,16.29,1
null,Normal,37,5,NeighborZombie,2,SCATTER,16.29,16.29,2
null,Normal,37,5,AdvandMagZombie,1,LINE_LEFT,16.29,16.29,1
null,Normal,37,5,AdvandMagZombie,1,LINE_LEFT,16.29,16.29,2
null,Normal,37,5,ZombieBoss,1,LINE_LEFT,16.29,16.29,2
null,Normal,37,6,BasketZombie,2,SCATTER,19.3,19.3,1
null,Normal,37,6,BasketZombie,2,SCATTER,19.3,19.3,2
null,Normal,37,6,NeighborZombie,2,SCATTER,19.3,19.3,1
null,Normal,37,6,NeighborZombie,2,SCATTER,19.3,19.3,2
null,Normal,37,6,AdvandMagZombie,1,LINE_LEFT,19.3,19.3,1
null,Normal,37,6,AdvandMagZombie,1,LINE_LEFT,19.3,19.3,2
null,Normal,37,7,BasketZombie,2,SCATTER,22.31,22.31,1
null,Normal,37,7,BasketZombie,2,SCATTER,22.31,22.31,2
null,Normal,37,7,NeighborZombie,2,SCATTER,22.31,22.31,1
null,Normal,37,7,NeighborZombie,2,SCATTER,22.31,22.31,2
null,Normal,37,7,AdvandMagZombie,1,LINE_LEFT,22.31,22.31,1
null,Normal,37,7,AdvandMagZombie,1,LINE_LEFT,22.31,22.31,2
null,Normal,37,8,BasketZombie,2,SCATTER,25.32,25.32,1
null,Normal,37,8,BasketZombie,2,SCATTER,25.32,25.32,2
null,Normal,37,8,NeighborZombie,2,SCATTER,25.32,25.32,1
null,Normal,37,8,NeighborZombie,2,SCATTER,25.32,25.32,2
null,Normal,37,8,AdvandMagZombie,1,LINE_LEFT,25.32,25.32,1
null,Normal,37,8,AdvandMagZombie,2,LINE_LEFT,25.32,25.32,2
null,Normal,37,9,BasketZombie,2,SCATTER,28.34,28.34,1
null,Normal,37,9,BasketZombie,3,SCATTER,28.34,28.34,2
null,Normal,37,9,NeighborZombie,2,SCATTER,28.34,28.34,1
null,Normal,37,9,NeighborZombie,3,SCATTER,28.34,28.34,2
null,Normal,37,9,AdvandMagZombie,1,LINE_LEFT,28.34,28.34,1
null,Normal,37,9,AdvandMagZombie,2,LINE_LEFT,28.34,28.34,2
null,Normal,37,10,BasketZombie,2,SCATTER,31.35,31.35,1
null,Normal,37,10,BasketZombie,3,SCATTER,31.35,31.35,2
null,Normal,37,10,NeighborZombie,2,SCATTER,31.35,31.35,1
null,Normal,37,10,NeighborZombie,3,SCATTER,31.35,31.35,2
null,Normal,37,10,AdvandMagZombie,2,LINE_LEFT,31.35,31.35,1
null,Normal,37,10,AdvandMagZombie,2,LINE_LEFT,31.35,31.35,2
null,Normal,37,10,AdvArmoredTwoZombie,1,LINE_LEFT,31.35,31.35,1
null,Normal,37,10,AdvArmoredTwoZombie,1,LINE_LEFT,31.35,31.35,2
null,Normal,37,10,AdvandMagBossZombie,1,LINE_LEFT,31.35,31.35,2
null,Normal,37,11,BasketZombie,2,SCATTER,34.36,34.36,1
null,Normal,37,11,BasketZombie,4,SCATTER,34.36,34.36,2
null,Normal,37,11,NeighborZombie,2,SCATTER,34.36,34.36,1
null,Normal,37,11,NeighborZombie,4,SCATTER,34.36,34.36,2
null,Normal,37,11,AdvandMagZombie,2,LINE_LEFT,34.36,34.36,1
null,Normal,37,11,AdvandMagZombie,2,LINE_LEFT,34.36,34.36,2
null,Normal,37,11,AdvArmoredTwoZombie,1,LINE_LEFT,34.36,34.36,1
null,Normal,37,11,AdvArmoredTwoZombie,1,LINE_LEFT,34.36,34.36,2
null,Normal,37,12,BasketZombie,2,SCATTER,37.37,37.37,1
null,Normal,37,12,BasketZombie,4,SCATTER,37.37,37.37,2
null,Normal,37,12,NeighborZombie,2,SCATTER,37.37,37.37,1
null,Normal,37,12,NeighborZombie,4,SCATTER,37.37,37.37,2
null,Normal,37,12,AdvandMagZombie,2,LINE_LEFT,37.37,37.37,1
null,Normal,37,12,AdvandMagZombie,2,LINE_LEFT,37.37,37.37,2
null,Normal,37,12,AdvArmoredTwoZombie,1,LINE_LEFT,37.37,37.37,1
null,Normal,37,12,AdvArmoredTwoZombie,1,LINE_LEFT,37.37,37.37,2
null,Normal,37,13,BasketZombie,2,SCATTER,40.38,40.38,1
null,Normal,37,13,BasketZombie,4,SCATTER,40.38,40.38,2
null,Normal,37,13,NeighborZombie,2,SCATTER,40.38,40.38,1
null,Normal,37,13,NeighborZombie,4,SCATTER,40.38,40.38,2
null,Normal,37,13,AdvandMagZombie,2,LINE_LEFT,40.38,40.38,1
null,Normal,37,13,AdvandMagZombie,3,LINE_LEFT,40.38,40.38,2
null,Normal,37,13,AdvArmoredTwoZombie,1,LINE_LEFT,40.38,40.38,1
null,Normal,37,13,AdvArmoredTwoZombie,2,LINE_LEFT,40.38,40.38,2
null,Normal,37,14,BasketZombie,3,SCATTER,43.39,43.39,1
null,Normal,37,14,BasketZombie,4,SCATTER,43.39,43.39,2
null,Normal,37,14,NeighborZombie,3,SCATTER,43.39,43.39,1
null,Normal,37,14,NeighborZombie,4,SCATTER,43.39,43.39,2
null,Normal,37,14,AdvandMagZombie,2,LINE_LEFT,43.39,43.39,1
null,Normal,37,14,AdvandMagZombie,3,LINE_LEFT,43.39,43.39,2
null,Normal,37,14,AdvArmoredTwoZombie,1,LINE_LEFT,43.39,43.39,1
null,Normal,37,14,AdvArmoredTwoZombie,2,LINE_LEFT,43.39,43.39,2
null,Normal,37,15,BasketZombie,3,SCATTER,46.4,46.4,1
null,Normal,37,15,BasketZombie,4,SCATTER,46.4,46.4,2
null,Normal,37,15,NeighborZombie,3,SCATTER,46.4,46.4,1
null,Normal,37,15,NeighborZombie,4,SCATTER,46.4,46.4,2
null,Normal,37,15,AdvandMagZombie,2,LINE_LEFT,46.4,46.4,1
null,Normal,37,15,AdvandMagZombie,4,LINE_LEFT,46.4,46.4,2
null,Normal,37,15,AdvArmoredTwoZombie,2,LINE_LEFT,46.4,46.4,1
null,Normal,37,15,AdvArmoredTwoZombie,2,LINE_LEFT,46.4,46.4,2
null,Normal,37,15,HighArmoredBossZombie,1,LINE_LEFT,46.4,46.4,2
null,Normal,38,1,ZombieMan,2,SCATTER,4.35,4.35,1
null,Normal,38,1,ZombieMan,3,SCATTER,4.35,4.35,2
null,Normal,38,1,NeighborZombie,1,SCATTER,4.35,4.35,1
null,Normal,38,1,NeighborZombie,1,SCATTER,4.35,4.35,2
null,Normal,38,1,BasketZombie,1,SCATTER,4.35,4.35,1
null,Normal,38,1,BasketZombie,1,SCATTER,4.35,4.35,2
null,Normal,38,2,ZombieMan,2,SCATTER,7.44,7.44,1
null,Normal,38,2,ZombieMan,4,SCATTER,7.44,7.44,2
null,Normal,38,2,NeighborZombie,1,SCATTER,7.44,7.44,1
null,Normal,38,2,NeighborZombie,1,SCATTER,7.44,7.44,2
null,Normal,38,2,BasketZombie,1,SCATTER,7.44,7.44,1
null,Normal,38,2,BasketZombie,1,SCATTER,7.44,7.44,2
null,Normal,38,3,ZombieMan,3,SCATTER,10.53,10.53,1
null,Normal,38,3,ZombieMan,5,SCATTER,10.53,10.53,2
null,Normal,38,3,NeighborZombie,1,SCATTER,10.53,10.53,1
null,Normal,38,3,NeighborZombie,1,SCATTER,10.53,10.53,2
null,Normal,38,3,BasketZombie,1,SCATTER,10.53,10.53,1
null,Normal,38,3,BasketZombie,1,SCATTER,10.53,10.53,2
null,Normal,38,4,ZombieMan,2,SCATTER,13.62,13.62,1
null,Normal,38,4,ZombieMan,3,SCATTER,13.62,13.62,2
null,Normal,38,4,NeighborZombie,1,SCATTER,13.62,13.62,1
null,Normal,38,4,NeighborZombie,2,SCATTER,13.62,13.62,2
null,Normal,38,4,BasketZombie,1,SCATTER,13.62,13.62,1
null,Normal,38,4,BasketZombie,2,SCATTER,13.62,13.62,2
null,Normal,38,5,NeighborZombie,1,SCATTER,16.71,16.71,1
null,Normal,38,5,NeighborZombie,2,SCATTER,16.71,16.71,2
null,Normal,38,5,BasketZombie,1,SCATTER,16.71,16.71,1
null,Normal,38,5,BasketZombie,2,SCATTER,16.71,16.71,2
null,Normal,38,5,AssasineZombie,1,SCATTER,16.71,16.71,1
null,Normal,38,5,AssasineZombie,1,SCATTER,16.71,16.71,2
null,Normal,38,5,ZombieBoss,1,LINE_LEFT,16.71,16.71,2
null,Normal,38,6,NeighborZombie,2,SCATTER,19.8,19.8,1
null,Normal,38,6,NeighborZombie,2,SCATTER,19.8,19.8,2
null,Normal,38,6,BasketZombie,2,SCATTER,19.8,19.8,1
null,Normal,38,6,BasketZombie,2,SCATTER,19.8,19.8,2
null,Normal,38,6,AssasineZombie,1,SCATTER,19.8,19.8,1
null,Normal,38,6,AssasineZombie,1,SCATTER,19.8,19.8,2
null,Normal,38,7,ZombieMan,1,SCATTER,22.89,22.89,1
null,Normal,38,7,ZombieMan,1,SCATTER,22.89,22.89,2
null,Normal,38,7,NeighborZombie,2,SCATTER,22.89,22.89,1
null,Normal,38,7,NeighborZombie,2,SCATTER,22.89,22.89,2
null,Normal,38,7,BasketZombie,2,SCATTER,22.89,22.89,1
null,Normal,38,7,BasketZombie,2,SCATTER,22.89,22.89,2
null,Normal,38,7,AssasineZombie,1,SCATTER,22.89,22.89,1
null,Normal,38,7,AssasineZombie,1,SCATTER,22.89,22.89,2
null,Normal,38,8,ZombieMan,1,SCATTER,25.98,25.98,2
null,Normal,38,8,NeighborZombie,2,SCATTER,25.98,25.98,1
null,Normal,38,8,NeighborZombie,2,SCATTER,25.98,25.98,2
null,Normal,38,8,BasketZombie,2,SCATTER,25.98,25.98,1
null,Normal,38,8,BasketZombie,2,SCATTER,25.98,25.98,2
null,Normal,38,8,AssasineZombie,1,SCATTER,25.98,25.98,1
null,Normal,38,8,AssasineZombie,2,SCATTER,25.98,25.98,2
null,Normal,38,9,NeighborZombie,2,SCATTER,29.06,29.06,1
null,Normal,38,9,NeighborZombie,3,SCATTER,29.06,29.06,2
null,Normal,38,9,BasketZombie,2,SCATTER,29.06,29.06,1
null,Normal,38,9,BasketZombie,3,SCATTER,29.06,29.06,2
null,Normal,38,9,AssasineZombie,1,SCATTER,29.06,29.06,1
null,Normal,38,9,AssasineZombie,2,SCATTER,29.06,29.06,2
null,Normal,38,10,NeighborZombie,2,SCATTER,32.15,32.15,1
null,Normal,38,10,NeighborZombie,3,SCATTER,32.15,32.15,2
null,Normal,38,10,BasketZombie,2,SCATTER,32.15,32.15,1
null,Normal,38,10,BasketZombie,3,SCATTER,32.15,32.15,2
null,Normal,38,10,AssasineZombie,2,SCATTER,32.15,32.15,1
null,Normal,38,10,AssasineZombie,2,SCATTER,32.15,32.15,2
null,Normal,38,10,AdvKnifePotionZombie,1,SCATTER,32.15,32.15,1
null,Normal,38,10,AdvKnifePotionZombie,1,SCATTER,32.15,32.15,2
null,Normal,38,10,AdvBuskerZombie,1,LINE_LEFT,32.15,32.15,2
null,Normal,38,11,NeighborZombie,2,SCATTER,35.24,35.24,1
null,Normal,38,11,NeighborZombie,4,SCATTER,35.24,35.24,2
null,Normal,38,11,BasketZombie,2,SCATTER,35.24,35.24,1
null,Normal,38,11,BasketZombie,4,SCATTER,35.24,35.24,2
null,Normal,38,11,AssasineZombie,2,SCATTER,35.24,35.24,1
null,Normal,38,11,AssasineZombie,2,SCATTER,35.24,35.24,2
null,Normal,38,11,AdvKnifePotionZombie,1,SCATTER,35.24,35.24,1
null,Normal,38,11,AdvKnifePotionZombie,1,SCATTER,35.24,35.24,2
null,Normal,38,12,NeighborZombie,2,SCATTER,38.33,38.33,1
null,Normal,38,12,NeighborZombie,4,SCATTER,38.33,38.33,2
null,Normal,38,12,BasketZombie,2,SCATTER,38.33,38.33,1
null,Normal,38,12,BasketZombie,4,SCATTER,38.33,38.33,2
null,Normal,38,12,AssasineZombie,2,SCATTER,38.33,38.33,1
null,Normal,38,12,AssasineZombie,2,SCATTER,38.33,38.33,2
null,Normal,38,12,AdvKnifePotionZombie,1,SCATTER,38.33,38.33,1
null,Normal,38,12,AdvKnifePotionZombie,1,SCATTER,38.33,38.33,2
null,Normal,38,13,NeighborZombie,2,SCATTER,41.42,41.42,1
null,Normal,38,13,NeighborZombie,4,SCATTER,41.42,41.42,2
null,Normal,38,13,BasketZombie,2,SCATTER,41.42,41.42,1
null,Normal,38,13,BasketZombie,4,SCATTER,41.42,41.42,2
null,Normal,38,13,AssasineZombie,2,SCATTER,41.42,41.42,1
null,Normal,38,13,AssasineZombie,3,SCATTER,41.42,41.42,2
null,Normal,38,13,AdvKnifePotionZombie,1,SCATTER,41.42,41.42,1
null,Normal,38,13,AdvKnifePotionZombie,2,SCATTER,41.42,41.42,2
null,Normal,38,14,NeighborZombie,3,SCATTER,44.51,44.51,1
null,Normal,38,14,NeighborZombie,4,SCATTER,44.51,44.51,2
null,Normal,38,14,BasketZombie,3,SCATTER,44.51,44.51,1
null,Normal,38,14,BasketZombie,4,SCATTER,44.51,44.51,2
null,Normal,38,14,AssasineZombie,2,SCATTER,44.51,44.51,1
null,Normal,38,14,AssasineZombie,3,SCATTER,44.51,44.51,2
null,Normal,38,14,AdvKnifePotionZombie,1,SCATTER,44.51,44.51,1
null,Normal,38,14,AdvKnifePotionZombie,2,SCATTER,44.51,44.51,2
null,Normal,38,15,NeighborZombie,3,SCATTER,47.6,47.6,1
null,Normal,38,15,NeighborZombie,4,SCATTER,47.6,47.6,2
null,Normal,38,15,BasketZombie,3,SCATTER,47.6,47.6,1
null,Normal,38,15,BasketZombie,4,SCATTER,47.6,47.6,2
null,Normal,38,15,AssasineZombie,2,SCATTER,47.6,47.6,1
null,Normal,38,15,AssasineZombie,4,SCATTER,47.6,47.6,2
null,Normal,38,15,AdvKnifePotionZombie,2,SCATTER,47.6,47.6,1
null,Normal,38,15,AdvKnifePotionZombie,2,SCATTER,47.6,47.6,2
null,Normal,38,15,HighArmoredBossZombie,1,LINE_LEFT,47.6,47.6,2
null,Normal,39,1,ZombieMan,2,SCATTER,4.45,4.45,1
null,Normal,39,1,ZombieMan,3,SCATTER,4.45,4.45,2
null,Normal,39,1,BasketZombie,1,SCATTER,4.45,4.45,1
null,Normal,39,1,BasketZombie,1,SCATTER,4.45,4.45,2
null,Normal,39,1,NeighborZombie,1,SCATTER,4.45,4.45,1
null,Normal,39,1,NeighborZombie,1,SCATTER,4.45,4.45,2
